#{"t_start": 1760788861.0654204, "env_id": "None"}
r,l,t
-8.784112,31,11950.736448
15.591943,14,11950.940722
14.014851,20,11951.374145
20.078311,51,11952.549657
15.290011,21,11952.96829
15.549596,25,11953.522084
14.929368,19,11953.892252
12.862206,9,11954.072144
13.992963,12,11954.326463
16.825095,31,11954.968795
15.231895,25,11955.483732
18.531346,45,11956.427898
14.554695,8,11956.590289
13.637009,15,11956.830183
15.746097,21,11957.071051
13.540604,10,11957.276929
13.962727,14,11957.56161
22.463291,71,11959.078126
19.668027,46,11959.840546
17.071597,26,11960.40469
15.193789,23,11960.873885
15.286757,24,11961.388373
13.455148,14,11961.63343
13.769718,16,11961.947798
15.881471,25,11962.485045
13.77112,13,11962.750277
13.531725,10,11962.977436
12.376123,11,11963.207164
16.150714,41,11963.995215
16.309695,32,11964.645082
13.834816,12,11964.922337
13.911281,13,11965.146818
16.016391,19,11965.558414
13.521132,18,11965.942511
17.07773,42,11966.753558
13.535795,10,11966.959731
15.631681,25,11967.491257
13.379127,12,11967.765419
12.326309,11,11967.993864
15.280706,22,11968.434428
18.510378,44,11969.355753
13.383678,7,11969.52886
15.583178,25,11970.003966
15.524532,15,11970.187764
13.559901,12,11970.426644
13.854209,10,11970.604961
20.55214,38,11971.378397
13.566042,10,11971.583263
15.959111,16,11971.832302
13.791607,15,11972.037394
15.323931,15,11972.283545
13.317412,8,11972.46027
17.161029,31,11973.15071
15.270863,23,11973.599104
13.798106,12,11973.875265
15.267738,32,11974.570423
14.19609,14,11974.857249
18.233743,37,11975.633626
13.711049,11,11975.86564
17.214788,41,11976.60476
14.599901,12,11976.798961
14.992356,20,11977.209813
15.476706,26,11977.690061
16.364751,31,11978.396639
14.508207,13,11978.698961
15.768718,12,11978.915108
19.705221,53,11980.017591
14.318107,13,11980.277217
14.100386,25,11980.774739
16.232572,30,11981.389551
14.436228,16,11981.735531
15.984318,32,11982.395618
14.572323,23,11982.875509
13.729018,12,11983.149403
12.965996,17,11983.48609
15.979207,25,11984.023972
13.466256,10,11984.229849
13.902328,16,11984.502729
15.082915,26,11984.922804
16.293521,23,11985.367871
11.007616,15,11985.616923
14.166016,12,11985.894989
13.633533,13,11986.161834
14.4596,13,11986.424355
14.052091,9,11986.605567
15.708451,29,11987.084393
13.070948,15,11987.34927
13.375653,14,11987.597018
14.5904,18,11987.911379
15.175816,23,11988.38262
15.886232,27,11988.82358
15.815741,11,11989.012837
14.316074,19,11989.373286
14.396445,14,11989.667051
15.063255,23,11990.153338
14.858481,12,11990.407396
14.699799,20,11990.819954
15.760608,23,11991.345377
12.897283,8,11991.523763
13.245725,9,11991.704743
20.209804,57,11992.601248
13.768868,22,11993.122409
18.689618,49,11994.028161
13.913199,14,11994.262452
15.714292,22,11994.707272
18.523586,37,11995.559363
16.436674,14,11995.781955
13.444305,10,11995.950386
14.265841,15,11996.239447
14.011784,14,11996.48863
15.077776,17,11996.764211
14.708433,11,11996.996172
13.663642,11,11997.207815
13.571573,9,11997.428798
14.353183,11,11997.643928
12.978136,12,11997.898134
15.426287,25,11998.289047
15.20864,23,11998.774726
13.796901,12,11999.050673
16.117739,23,11999.542304
15.138455,20,11999.958669
14.069461,15,12000.208427
13.003609,16,12000.524887
12.746841,10,12000.729654
21.544861,63,12001.995668
17.062778,37,12002.783002
13.312402,8,12002.960644
13.758209,11,12003.172036
21.834594,63,12004.470551
13.408667,12,12004.6841
13.93805,13,12004.925379
15.708243,10,12005.134405
14.341214,13,12005.381395
16.045976,35,12006.034714
16.289986,32,12006.663971
13.573718,10,12006.909438
13.96119,17,12007.227504
13.352458,9,12007.44864
13.416807,12,12007.700779
15.044207,27,12008.170488
13.639194,11,12008.404307
13.553735,11,12008.63422
13.641544,11,12008.866317
17.420303,35,12009.477696
14.056529,13,12009.655914
12.567621,16,12009.969767
12.928972,13,12010.20984
14.949303,11,12010.387836
19.187868,44,12011.331805
13.745065,10,12011.537771
19.021786,40,12012.341568
17.302964,45,12013.115876
14.098236,12,12013.362322
13.680365,10,12013.590761
14.928056,14,12013.833686
14.804841,14,12014.119261
14.480098,15,12014.387319
13.971723,12,12014.648845
14.178206,18,12015.028643
14.072004,16,12015.225297
19.100195,42,12015.95437
13.423174,9,12016.135565
15.52691,24,12016.653333
13.892645,8,12016.832081
15.284963,23,12017.277912
15.703228,16,12017.529726
15.143585,25,12018.005055
15.21136,9,12018.187003
13.889457,12,12018.423796
13.712936,9,12018.645535
14.232886,18,12018.929003
14.237452,12,12019.158617
14.961448,26,12019.661422
13.511584,23,12020.130353
19.591675,51,12021.179658
14.958677,35,12021.929384
14.204678,16,12022.305704
12.535021,13,12022.547586
13.078147,9,12022.74966
14.286879,16,12022.950623
20.107598,53,12023.892873
18.98035,54,12024.88592
16.661515,36,12025.6368
13.64147,12,12025.853767
14.057157,14,12026.120352
17.167627,31,12026.748896
18.873017,57,12027.689696
18.894875,47,12028.628492
14.600414,24,12029.117649
16.568937,30,12029.586083
-12.57173,15,12029.913552
14.868633,23,12030.381829
12.923869,10,12030.611153
17.569814,43,12031.448394
15.659353,25,12032.001509
14.255832,14,12032.264193
16.866388,31,12032.801461
13.988548,10,12033.027868
13.334118,10,12033.232298
13.429516,12,12033.465553
14.998438,21,12033.920835
14.588012,14,12034.12488
16.164861,28,12034.590814
15.445398,20,12034.988448
19.190868,49,12035.957714
13.65301,11,12036.188694
13.7031,14,12036.430575
13.052164,12,12036.705917
18.368694,41,12037.501005
13.289689,10,12037.707592
13.968637,13,12037.971941
17.695182,38,12038.853039
23.239785,79,12040.43289
19.74667,36,12041.118181
13.317638,11,12041.315103
13.691122,13,12041.543791
13.677674,14,12041.792914
13.881047,11,12042.007472
14.828778,22,12042.42998
14.376022,21,12042.846647
15.25607,26,12043.411687
14.801048,21,12043.768793
12.770267,14,12044.073676
15.702357,33,12044.550499
15.339975,15,12044.899954
15.039132,18,12045.139487
16.284388,29,12045.754519
16.265851,26,12046.292799
15.926167,27,12046.858362
13.91159,11,12047.087684
16.034093,30,12047.685092
15.629155,25,12048.16553
14.212314,11,12048.382232
12.994099,10,12048.607952
16.729949,33,12049.293167
13.623459,11,12049.544999
14.143417,17,12049.796752
17.381639,44,12050.660997
12.912472,14,12050.925139
13.869952,14,12051.187728
19.183314,48,12052.123785
13.144356,15,12052.434324
13.494907,12,12052.689101
13.446191,12,12052.895352
18.368621,47,12053.837132
13.990008,11,12054.066578
13.716404,14,12054.323611
13.721754,14,12054.583854
13.984447,13,12054.846234
16.243086,28,12055.411103
14.70872,20,12055.844651
13.228313,9,12056.024763
13.451638,10,12056.229316
13.8719,13,12056.468618
13.648578,13,12056.67428
17.090438,35,12057.320072
16.046529,32,12057.849079
20.193249,49,12058.943098
13.628646,11,12059.19677
18.011163,41,12060.093006
13.632615,11,12060.283226
13.775152,11,12060.496783
18.349076,52,12061.521011
14.225677,14,12061.785328
15.497679,17,12062.144492
13.582696,11,12062.335222
16.311463,37,12063.04606
14.87643,24,12063.55832
13.882538,11,12063.811929
13.331169,11,12064.001858
19.855554,54,12065.182555
13.508105,10,12065.41099
15.523728,25,12065.890376
17.598122,38,12066.666213
13.928015,15,12066.882309
20.879783,42,12067.619034
19.597702,44,12068.545227
15.812162,38,12069.316817
15.94834,59,12070.474617
13.412196,11,12070.663832
13.626883,10,12070.870828
13.158273,14,12071.116475
13.321495,10,12071.32562
15.630663,26,12071.828066
13.833844,12,12072.083129
15.503783,24,12072.555967
15.613062,22,12072.976232
15.094492,24,12073.47124
13.527491,10,12073.678056
14.082849,15,12073.942919
11.406152,15,12074.250424
18.067978,41,12075.161238
16.561658,26,12075.619976
13.658657,10,12075.847565
16.585925,34,12076.568363
14.079635,13,12076.836095
16.255164,31,12077.540458
17.480001,35,12078.305861
13.132187,10,12078.551907
15.53901,28,12079.081143
14.574359,15,12079.336186
13.75606,10,12079.564688
24.272722,92,12081.472142
13.953774,13,12081.754109
14.845822,23,12082.22012
13.827886,9,12082.423002
21.231105,69,12083.854172
13.737951,12,12084.128805
15.895785,9,12084.309757
13.93047,12,12084.525439
18.09067,46,12085.253735
15.326158,22,12085.690787
14.941752,26,12086.188646
15.912873,25,12086.656407
17.430906,32,12087.22176
13.432136,10,12087.388751
16.259382,28,12088.002865
15.905275,23,12088.451604
13.903768,12,12088.727086
13.490993,12,12089.001997
15.424889,22,12089.483236
15.317106,11,12089.674479
13.671034,31,12090.256783
15.811702,22,12090.717302
12.515402,13,12090.977848
15.834657,26,12091.438364
16.232391,29,12092.09374
13.779576,15,12092.384654
14.612832,14,12092.647848
13.671848,12,12092.902455
12.951087,12,12093.180156
13.465396,14,12093.485324
13.484364,8,12093.684514
15.071174,22,12094.145124
21.769397,62,12095.444792
14.270908,15,12095.651019
16.965095,34,12096.281363
17.022035,34,12097.017377
15.588639,26,12097.504439
13.775512,10,12097.724161
13.838254,11,12097.952545
14.60476,21,12098.203802
15.74494,10,12098.430572
13.948616,15,12098.717866
13.122557,9,12098.900766
15.000952,23,12099.345664
17.227078,37,12100.075703
14.767321,26,12100.576031
15.273018,20,12101.03688
13.481332,12,12101.230841
14.172259,10,12101.443092
14.008611,17,12101.670584
14.870183,14,12101.955857
15.405794,27,12102.557654
13.650237,10,12102.804626
15.230161,24,12103.29601
14.672444,21,12103.773509
28.950888,125,12106.300672
-9.675511,19,12106.667491
14.890497,7,12106.821659
11.847618,12,12107.058634
15.551426,24,12107.551997
17.235235,29,12108.18896
13.200903,14,12108.430589
13.601483,9,12108.631174
14.273087,16,12108.92169
16.558902,16,12109.164016
13.64445,12,12109.375239
15.809144,29,12109.991699
15.11368,12,12110.248308
17.353633,35,12111.058277
16.187271,39,12111.85119
13.423508,14,12112.136783
14.126055,14,12112.386146
13.828997,10,12112.617063
14.724008,20,12113.047407
13.225402,15,12113.313441
15.349535,27,12113.875729
13.414238,10,12114.082733
13.538923,13,12114.319852
16.773807,35,12115.066601
13.843913,13,12115.305236
14.908024,28,12115.891929
13.541581,14,12116.196476
16.322319,23,12116.684785
13.379685,11,12116.913472
14.003793,14,12117.177512
13.741385,15,12117.388192
13.467636,12,12117.604071
12.0795,16,12117.895299
20.884548,66,12119.242637
16.024803,28,12119.829712
12.496547,23,12120.234514
13.685849,11,12120.464637
14.956682,19,12120.750243
12.038914,14,12121.014387
13.71341,12,12121.207441
16.920163,32,12121.916732
16.593363,30,12122.39965
12.638645,15,12122.667822
13.33194,8,12122.8645
16.062852,28,12123.479434
15.486908,19,12123.692724
17.258878,40,12124.425596
13.597072,12,12124.641814
16.24309,30,12125.202933
15.901676,22,12125.646432
15.763434,30,12126.226292
13.591294,13,12126.467953
12.747418,11,12126.719223
17.586313,47,12127.666582
14.264793,13,12127.925169
15.333932,9,12128.147052
16.229113,29,12128.801489
20.121713,58,12130.098208
13.968782,15,12130.409468
13.772954,12,12130.650618
14.274774,16,12130.901956
14.46588,12,12131.178499
14.711493,22,12131.602772
14.890209,10,12131.829776
13.369713,16,12132.061342
13.037195,20,12132.333028
21.522963,59,12133.475746
15.7879,27,12134.000769
18.465413,43,12134.70419
17.572699,29,12135.378381
18.009472,42,12136.196392
15.06028,21,12136.613745
14.964203,11,12136.844343
14.163242,31,12137.385194
15.916697,25,12137.879689
16.506504,25,12138.355221
16.843041,15,12138.605505
18.151682,53,12139.605345
14.797068,23,12140.092306
18.348758,42,12141.022289
20.492476,50,12141.962574
13.377101,8,12142.159493
15.107145,23,12142.664928
18.878188,41,12143.468985
14.471049,17,12143.844212
12.882333,12,12144.100034
13.647595,11,12144.310127
13.436052,10,12144.536289
14.816772,21,12144.991855
15.572443,26,12145.555511
14.77249,17,12145.811046
13.725426,20,12146.245125
13.528011,9,12146.449492
13.660478,15,12146.735895
14.170641,9,12146.936269
14.481557,11,12147.166909
16.76219,34,12147.877134
15.738519,26,12148.338234
14.288739,13,12148.640464
13.50918,10,12148.845786
15.259941,27,12149.351283
14.221428,9,12149.55296
18.425255,32,12150.22101
14.522104,15,12150.497579
13.764791,11,12150.749952
15.486485,18,12151.134776
15.260029,20,12151.566663
14.430096,15,12151.843534
17.032013,46,12152.611876
14.845182,26,12153.154901
13.821212,12,12153.388158
24.37548,91,12155.048457
19.182975,52,12156.022488
15.544655,23,12156.488755
16.806281,37,12157.281056
11.95777,12,12157.516878
15.734825,7,12157.688856
18.262959,42,12158.53954
14.046129,15,12158.8065
13.946677,13,12159.027931
13.623193,11,12159.258714
16.592605,33,12159.908513
13.377033,9,12160.089229
17.822723,29,12160.602168
13.411435,10,12160.808238
15.805075,26,12161.324504
14.964625,10,12161.529351
13.302501,9,12161.710772
14.303214,31,12162.293856
16.077419,30,12162.970047
13.418517,23,12163.432435
15.864428,16,12163.66118
13.545784,11,12163.87139
16.332166,26,12164.409791
13.620253,11,12164.63955
16.041818,24,12165.129962
14.216343,17,12165.354584
14.603722,16,12165.548006
15.597607,19,12165.976811
14.882288,16,12166.222205
15.231233,18,12166.626974
14.089489,10,12166.853365
14.483396,14,12167.156711
18.829672,43,12168.076316
14.059745,15,12168.424354
13.574049,11,12168.675883
13.738127,9,12168.89743
13.595241,11,12169.152348
14.628932,23,12169.66665
12.89556,15,12169.936631
16.352028,28,12170.562417
16.661354,29,12170.878778
22.22846,68,12172.28228
14.306729,26,12172.760376
13.735303,12,12172.997123
16.442856,12,12173.255823
20.889168,54,12174.179003
15.162086,11,12174.388284
13.628053,10,12174.635898
17.446022,49,12175.640226
19.30294,52,12176.561357
13.502251,9,12176.783761
15.637371,16,12176.992967
18.882041,47,12177.989607
19.572754,52,12179.146933
18.426979,40,12179.875238
16.425234,12,12180.06887
14.498469,17,12180.344634
14.387417,21,12180.656687
13.66183,11,12180.886462
15.222956,24,12181.373062
-10.203854,16,12181.684606
14.338922,14,12181.927178
14.004736,14,12182.230981
13.482574,10,12182.456706
13.797426,15,12182.685337
13.432435,10,12182.891019
17.30724,36,12183.580552
14.152715,14,12183.886712
13.605214,11,12184.12107
15.247105,21,12184.576442
13.599109,10,12184.821822
15.300214,22,12185.074275
14.475727,13,12185.274746
15.547296,20,12185.67253
14.824472,19,12186.081335
23.871956,93,12187.961721
17.925855,28,12188.552519
16.996521,21,12188.986898
13.439052,12,12189.198574
18.717766,54,12190.220514
15.851308,25,12190.720155
-11.346854,15,12191.047341
15.975049,32,12191.735196
16.5789,34,12192.491868
13.285073,9,12192.692582
14.925465,19,12193.098438
16.828067,29,12193.715091
18.403855,45,12194.706297
16.199607,25,12195.108991
14.278338,13,12195.394855
14.435575,16,12195.575389
13.795919,11,12195.824629
18.382988,36,12196.509366
13.943309,14,12196.733035
-6.936894,46,12197.684348
13.565169,10,12197.88964
13.403966,12,12198.102543
13.966554,15,12198.371263
14.083886,13,12198.629823
15.959707,26,12199.128441
16.330913,30,12199.655297
13.947533,14,12199.941373
13.420368,13,12200.203037
14.698042,19,12200.611696
15.318752,25,12201.066049
13.53434,11,12201.298475
14.421367,24,12201.817249
13.804064,14,12202.065184
13.868233,12,12202.306317
14.578722,34,12203.028635
13.022244,13,12203.288594
13.328541,9,12203.469119
13.745869,30,12204.006486
14.528754,27,12204.473326
16.214675,25,12204.952148
16.786658,33,12205.619333
17.681402,48,12206.529261
15.430925,10,12206.734621
13.771922,11,12206.986306
13.431127,10,12207.190622
13.210534,8,12207.367743
20.270385,53,12208.423148
18.961566,52,12209.46957
15.074573,19,12209.731358
13.974802,14,12209.973394
11.921928,17,12210.237316
13.310807,8,12210.420927
16.737061,31,12211.043096
12.242732,14,12211.328515
13.470736,9,12211.509537
13.860209,15,12211.756627
17.84613,40,12212.531323
13.999937,11,12212.765098
13.406896,12,12212.981213
16.550536,21,12213.419319
15.725154,24,12213.868091
13.630934,9,12214.089971
16.669395,32,12214.763482
15.692981,13,12215.024715
12.470549,15,12215.311439
18.171533,55,12216.369856
-6.595616,46,12217.376893
14.974816,16,12217.630446
16.086287,40,12218.410753
15.465151,8,12218.587395
14.379249,16,12218.836449
14.459386,15,12219.127774
14.877334,23,12219.631477
13.97218,13,12219.895138
15.687517,31,12220.45098
13.620866,14,12220.735451
15.087655,22,12221.171157
-13.281889,16,12221.467196
14.63199,13,12221.709584
14.051686,14,12221.933491
17.895238,35,12222.669417
12.460844,16,12222.940982
19.505254,48,12223.96034
14.30639,14,12224.18718
14.018243,11,12224.457467
15.081518,23,12224.9622
18.389156,48,12225.895928
15.057089,12,12226.132199
13.79205,11,12226.384298
17.587481,33,12227.076838
17.800095,44,12228.005066
12.153,12,12228.240896
16.842453,23,12228.657084
15.33921,25,12229.113087
15.858212,28,12229.612114
14.148393,11,12229.844962
17.103541,15,12230.032233
18.408658,39,12230.855247
15.731982,27,12231.340794
14.167354,14,12231.545818
13.498021,9,12231.727653
15.970474,31,12232.416215
13.684181,10,12232.625402
13.252966,8,12232.822235
15.462156,9,12233.023709
14.757091,18,12233.406868
14.309599,17,12233.766751
15.974752,24,12234.23787
13.481091,10,12234.444735
15.538361,21,12234.883205
14.780998,18,12235.266293
13.547386,20,12235.699186
15.248927,24,12236.156222
12.532092,16,12236.442746
25.650144,89,12237.91661
14.518832,14,12238.18058
17.988459,43,12239.003039
14.780464,20,12239.461077
13.307816,8,12239.638988
14.330405,23,12240.126415
14.507484,11,12240.298787
17.559658,38,12241.014812
14.406061,12,12241.230077
20.319793,62,12242.537966
14.565563,8,12242.735782
15.463619,28,12243.210683
13.904495,14,12243.435942
16.427213,26,12243.932256
13.405822,11,12244.161698
14.267191,17,12244.407537
14.712153,21,12244.842359
22.37879,73,12246.16691
22.689039,89,12247.907384
12.243695,14,12248.170042
15.135624,16,12248.419143
13.569151,11,12248.648348
12.059439,10,12248.855274
18.382832,42,12249.738228
14.182635,24,12250.168738
14.907982,17,12250.56669
15.15358,24,12251.057948
13.558948,12,12251.313383
20.100259,54,12252.425445
13.740183,11,12252.65755
15.188947,23,12253.10402
16.123599,29,12253.698471
15.274865,32,12254.411536
18.862186,47,12255.31089
20.5388,46,12256.266222
13.287657,9,12256.47561
15.095155,27,12257.082512
15.60887,10,12257.288945
13.126171,10,12257.494281
17.961974,45,12258.439988
13.57132,11,12258.6696
18.10274,34,12259.361069
13.612805,9,12259.583382
13.387938,12,12259.796423
15.132468,22,12260.241467
17.007852,20,12260.63356
13.234153,12,12260.848598
13.39314,11,12261.079052
13.577893,10,12261.286726
18.541474,40,12262.02434
-9.920213,16,12262.3986
15.376674,23,12262.909506
-9.300913,25,12263.45185
13.980326,10,12263.699225
18.827663,45,12264.650843
12.94326,15,12264.940564
12.140065,14,12265.205186
15.833501,12,12265.399697
13.525124,14,12265.665809
15.288848,28,12266.148703
13.590696,12,12266.385719
13.778881,11,12266.596389
18.982957,40,12267.307857
15.642854,23,12267.813763
14.637306,19,12268.078954
14.73549,21,12268.516837
16.760801,37,12269.229338
12.938582,10,12269.435418
18.043814,51,12270.532326
16.605653,24,12271.025127
15.485965,22,12271.508365
14.956184,15,12271.733382
12.686361,12,12271.991526
14.514593,45,12272.973367
15.797745,32,12273.477994
14.967983,11,12273.688615
13.470332,10,12273.896362
13.795539,11,12274.108711
14.997618,10,12274.355264
14.376616,12,12274.58984
-10.790086,14,12274.832932
13.631165,12,12275.069708
17.648894,35,12275.707191
14.206901,14,12275.9376
15.300521,28,12276.469285
13.928693,15,12276.677853
13.335624,11,12276.847822
13.561924,14,12277.073554
15.98134,29,12277.637536
13.798632,17,12277.912776
13.709939,14,12278.156937
16.236213,29,12278.596053
15.92969,25,12279.091721
13.734023,13,12279.353748
22.45225,56,12280.561262
17.491931,47,12281.514453
15.047071,16,12281.755966
15.121981,27,12282.213788
14.102903,10,12282.44529
12.943043,12,12282.680659
16.016863,28,12283.212277
15.716067,25,12283.726655
13.820568,13,12284.027222
13.448732,9,12284.228515
20.214582,59,12285.390713
14.422317,17,12285.66027
14.008783,13,12285.941103
15.30501,22,12286.424136
14.452443,15,12286.65117
20.405106,49,12287.717809
26.390167,109,12289.627505
14.77807,24,12290.073295
13.361402,10,12290.277896
12.587479,14,12290.561027
13.893731,16,12290.875261
14.84835,24,12291.256937
13.93795,11,12291.511159
16.562703,43,12292.229961
13.31623,8,12292.410861
13.61389,12,12292.664693
14.57949,17,12292.917403
13.912627,9,12293.099278
13.40431,10,12293.284217
13.431977,9,12293.507292
16.039153,36,12294.069272
19.993844,60,12295.269777
11.868254,14,12295.516261
15.002256,21,12295.95404
14.688175,17,12296.244239
13.341115,21,12296.722089
15.665493,24,12297.196882
14.10862,13,12297.459898
19.251862,56,12298.604466
13.739509,10,12298.793585
13.566205,9,12299.016288
13.702003,12,12299.231241
14.430776,14,12299.538105
16.539051,14,12299.78362
13.443804,12,12299.997479
13.485004,9,12300.160934
22.622472,57,12301.364175
13.877563,10,12301.569842
13.320953,9,12301.773319
16.260927,36,12302.540493
12.745422,13,12302.741386
16.091805,20,12303.175703
16.4571,46,12304.114192
13.836125,11,12304.304264
20.671301,55,12305.420951
13.497865,11,12305.651537
15.486613,26,12306.112853
17.55799,39,12306.982273
14.209441,20,12307.437021
13.181899,13,12307.678563
14.30738,22,12308.184215
14.403495,13,12308.363009
16.178017,34,12309.082208
28.003085,113,12311.253577
14.009854,14,12311.477322
13.940361,14,12311.743993
15.431261,23,12312.232037
14.959287,16,12312.524938
13.478775,15,12312.772721
17.198793,41,12313.604861
16.970768,30,12314.110799
21.938036,65,12315.333033
14.143599,14,12315.558411
14.022446,12,12315.812946
19.745716,50,12316.78582
14.051264,12,12317.023444
13.314943,9,12317.182639
13.765241,12,12317.440235
15.249189,9,12317.663379
14.357055,14,12317.949039
16.654544,31,12318.568736
13.481132,10,12318.814889
14.081828,17,12319.089222
15.462744,19,12319.30209
13.538416,12,12319.541585
15.636425,24,12320.039337
14.653295,13,12320.323983
13.698203,12,12320.580848
16.665885,32,12321.268409
13.593614,10,12321.515046
13.659433,13,12321.715873
13.640337,11,12321.945748
14.976208,26,12322.413977
14.919268,15,12322.665605
26.304474,90,12324.523987
18.011074,42,12325.397844
13.578673,9,12325.579627
17.331602,37,12326.393571
14.043776,10,12326.620721
16.90542,18,12327.023487
13.807455,11,12327.274446
18.066948,50,12328.06712
17.417006,37,12328.881084
15.822435,16,12329.131092
19.579213,49,12330.069028
14.161413,14,12330.319695
13.378272,17,12330.599329
14.628202,19,12330.848291
15.680206,30,12331.426547
15.658491,26,12331.949792
24.944064,92,12333.824664
16.706249,26,12334.244003
13.436629,10,12334.451236
15.021213,19,12334.880744
19.659804,38,12335.61623
13.143167,15,12335.863316
17.326549,36,12336.59913
14.334552,20,12336.994052
15.509842,23,12337.460532
13.840784,13,12337.700027
15.129796,8,12337.854948
19.432386,52,12338.933439
16.365191,28,12339.402954
15.627001,26,12339.924009
19.587804,46,12340.84275
15.073847,14,12341.046189
13.80079,11,12341.298784
19.876669,53,12342.191903
14.166126,15,12342.460461
15.072424,23,12342.908382
15.600137,10,12343.135114
13.629464,13,12343.3562
15.458136,9,12343.542714
14.827322,21,12344.002391
15.252607,9,12344.204928
13.372535,10,12344.409519
20.954966,59,12345.551763
16.228631,30,12346.000635
13.680796,9,12346.204711
13.009174,16,12346.496198
17.255813,23,12347.000432
13.254895,10,12347.205431
13.146737,11,12347.436875
13.616014,23,12347.96477
11.901738,12,12348.239726
14.514031,8,12348.41617
13.953215,12,12348.66979
13.725138,13,12348.88835
14.166757,27,12349.408721
15.890021,24,12349.920297
15.072428,10,12350.146283
18.266013,42,12351.005334
13.793723,17,12351.344138
13.285838,11,12351.573899
13.549033,11,12351.804413
14.454809,14,12352.08785
13.582027,17,12352.348994
14.179381,15,12352.602113
14.104891,15,12352.830147
13.448397,12,12353.024915
15.850621,33,12353.524135
19.000366,48,12354.514419
16.323452,38,12355.292855
20.665897,39,12356.06817
13.408452,11,12356.277186
14.147123,15,12356.526049
14.175155,12,12356.728719
13.220135,7,12356.900714
15.936009,21,12357.354581
21.318522,68,12358.833782
13.715177,13,12359.061555
14.133402,12,12359.237194
18.827467,47,12360.14262
15.116666,20,12360.369711
13.613279,12,12360.613356
18.553901,47,12361.506705
14.031623,14,12361.73345
13.489053,11,12361.966518
17.83999,48,12362.902009
15.749591,20,12363.334425
13.8251,18,12363.657423
14.87309,20,12364.053053
14.676644,22,12364.471611
16.222778,23,12364.978984
15.840844,25,12365.430946
14.884998,32,12366.084559
14.069483,14,12366.371037
11.439753,14,12366.632515
13.787301,14,12366.89622
13.812481,13,12367.146464
12.87288,12,12367.4007
15.026631,21,12367.857405
13.491482,12,12368.049725
13.286283,12,12368.302506
14.745574,16,12368.55063
16.06075,21,12368.944167
15.949362,23,12369.405401
13.904316,12,12369.65847
17.799567,39,12370.315552
14.554632,10,12370.521067
15.608908,11,12370.75051
14.89281,17,12371.068196
15.310704,19,12371.500794
13.320565,8,12371.698231
13.579239,13,12371.937736
14.110511,19,12372.345648
17.976207,38,12373.163236
12.111488,11,12373.414949
15.300183,25,12373.953416
15.40195,21,12374.368999
13.451526,9,12374.590739
14.203303,11,12374.840361
13.881933,13,12375.080463
14.563858,16,12375.414316
17.478684,37,12376.182519
14.131442,12,12376.444518
13.434467,9,12376.65357
16.651093,32,12377.322404
15.611157,13,12377.540125
12.357111,32,12378.225802
19.005817,55,12379.3426
14.756948,24,12379.796847
13.769267,14,12380.081538
13.405941,13,12380.359868
14.648599,15,12380.669054
15.373599,22,12381.152551
13.731405,11,12381.34441
14.240565,14,12381.593196
16.64176,37,12382.314641
14.187728,14,12382.590194
13.670134,11,12382.770844
13.753279,10,12382.986152
13.542306,10,12383.217038
13.301153,10,12383.406859
17.362483,38,12384.096435
14.733845,14,12384.342821
14.773715,18,12384.643093
14.139397,14,12384.874811
15.443049,23,12385.361811
13.746835,13,12385.558514
13.915644,16,12385.876986
13.262315,40,12386.725268
15.268909,27,12387.234773
16.246307,35,12387.786315
16.827369,37,12388.484951
13.640115,11,12388.700838
14.698458,13,12388.905011
13.429272,11,12389.09547
15.751864,25,12389.568307
14.619242,21,12390.028458
13.530285,11,12390.258684
16.054284,24,12390.727954
13.507594,12,12390.96431
14.568096,20,12391.375139
17.41353,36,12391.977701
14.956867,22,12392.442811
14.297025,13,12392.621989
15.048699,18,12392.90973
19.234483,38,12393.669858
17.797313,47,12394.689073
15.652433,23,12395.179912
14.526252,15,12395.429374
14.305117,15,12395.719415
15.731831,26,12396.198634
13.545445,11,12396.452348
25.388619,93,12398.308886
13.189474,15,12398.560895
13.767356,11,12398.79212
16.150113,31,12399.474017
15.124497,22,12399.873773
13.891687,11,12400.086568
13.697967,12,12400.341228
18.107756,41,12401.152784
15.444722,32,12401.842975
13.491061,9,12402.047156
14.183722,25,12402.584416
13.134122,10,12402.790465
14.524812,18,12403.198555
13.96617,9,12403.400252
15.045419,22,12403.883041
17.907603,40,12404.607958
15.045619,18,12404.983688
13.786644,13,12405.222464
14.017367,15,12405.473028
14.533023,10,12405.680257
16.650638,28,12406.291053
14.456679,16,12406.668082
15.203061,21,12407.148555
12.659419,12,12407.384366
15.328903,22,12407.844311
16.138574,26,12408.307407
13.979294,18,12408.536979
17.103674,37,12409.283312
13.730891,12,12409.559902
19.238695,48,12410.580552
16.057491,26,12411.028769
15.14743,22,12411.472264
15.286863,22,12411.971471
13.714292,10,12412.176438
18.12743,46,12413.131098
15.087032,25,12413.589074
13.738931,10,12413.792403
16.376567,25,12414.287985
13.033352,12,12414.544673
17.41819,38,12415.365385
17.217841,19,12415.732554
17.231528,47,12416.658171
14.852801,20,12416.941564
18.726632,45,12417.876718
15.606577,36,12418.582122
13.095838,8,12418.760189
14.699328,26,12419.32266
13.867217,11,12419.553589
13.73378,12,12419.770204
13.597949,18,12420.031139
16.594021,34,12420.764856
19.766346,65,12422.022135
15.956043,29,12422.591218
13.788342,12,12422.826027
15.183211,30,12423.346638
17.132086,34,12424.030752
14.947381,20,12424.474871
