#{"t_start": 1760612182.2635891, "env_id": "None"}
r,l,t
-12.466958,12,26581.811122
12.564333,12,26582.124517
12.26183,8,26582.459201
12.14631,12,26582.776755
12.056283,11,26583.07196
12.191603,9,26583.316193
11.94101,16,26583.730159
12.275557,6,26583.996413
12.633874,12,26584.333434
11.813044,14,26584.69756
11.857843,10,26585.021385
12.78697,12,26585.322111
11.806593,15,26585.711035
11.889769,16,26586.131083
12.268447,6,26586.583268
12.08387,11,26586.874367
12.112753,13,26587.213187
12.068542,16,26587.647124
11.92015,10,26587.913851
12.241003,7,26588.183526
12.672533,11,26588.472211
12.093845,11,26588.767778
12.192516,11,26589.057147
12.121265,9,26589.311053
12.468681,12,26589.628091
12.227074,16,26590.047998
12.165981,12,26590.364811
11.907674,12,26590.702488
11.892663,12,26591.03969
12.425923,13,26591.463862
11.99887,12,26591.981376
11.921241,10,26592.189744
12.032021,11,26592.481543
13.083289,10,26592.747673
12.336705,11,26593.037688
11.945905,10,26593.362482
12.132909,11,26593.814197
-12.674567,19,26594.263501
12.728233,7,26594.53317
11.865435,11,26594.823144
11.973301,11,26595.11392
11.954353,7,26595.382443
12.145101,9,26595.720878
12.426272,5,26595.924698
12.120509,12,26596.431903
13.204842,9,26596.67413
12.365602,11,26597.16608
12.237482,8,26597.342447
11.912104,19,26597.857394
11.982796,11,26598.153468
12.094167,10,26598.601968
12.176173,11,26598.851433
12.054124,10,26599.140401
12.05323,11,26599.434739
12.436575,12,26599.750848
12.094156,13,26600.129021
12.458701,5,26600.329613
11.82898,10,26600.731044
12.189603,8,26601.064906
12.006893,11,26601.35436
11.851496,13,26601.692953
12.41389,8,26602.027505
12.015478,12,26602.344428
11.962465,13,26602.681312
12.145207,10,26602.968975
11.925257,10,26603.234058
12.00404,19,26603.728177
11.78834,13,26604.047722
12.535607,12,26604.384835
12.062842,11,26604.676103
11.853232,15,26605.063651
11.967965,12,26605.562974
12.127484,10,26605.790008
12.212915,6,26606.057257
12.130883,11,26606.350675
12.353586,12,26606.686085
12.047741,11,26606.957472
11.64439,17,26607.376348
11.924771,9,26607.619873
12.021165,10,26607.950976
11.916593,14,26608.32711
11.862264,11,26608.626772
12.523021,11,26609.098176
11.943143,11,26609.352177
12.471437,12,26609.688957
11.997856,11,26609.984024
12.33261,12,26610.378047
12.339363,23,26611.361505
12.369747,10,26611.588863
12.2407,12,26611.90568
12.142959,14,26612.271159
12.149076,9,26612.573274
12.223632,15,26612.963558
12.973636,10,26613.48697
12.238619,14,26613.832412
12.294365,14,26614.197783
11.974896,12,26614.492464
12.240637,10,26614.758676
11.9664,11,26615.050373
11.963666,10,26615.318076
11.9628,15,26615.707707
12.234799,12,26616.072326
11.987319,14,26616.451197
12.096027,11,26616.923052
12.169422,12,26617.203265
12.236118,12,26617.51917
11.749654,14,26617.88748
12.23906,11,26618.17938
12.05813,11,26618.508252
12.300616,15,26618.939046
12.221405,7,26619.21541
12.500619,13,26619.562334
12.156602,13,26619.981437
12.09854,9,26620.281163
12.643749,9,26620.61948
11.893436,11,26620.921921
12.242034,16,26621.360237
11.999915,14,26621.903835
24.503953,12,26622.239184
12.493582,10,26622.507522
11.922796,14,26622.853131
12.268816,9,26623.100037
12.127549,11,26623.419559
12.613091,13,26623.963058
12.20218,16,26624.371119
12.87639,9,26624.634091
12.116315,9,26624.974416
12.03085,12,26625.311293
12.160131,15,26625.698936
12.296184,15,26626.089282
12.432022,10,26626.355609
12.294472,12,26626.710056
12.05961,10,26627.113379
12.226244,12,26627.427551
11.810645,19,26627.958815
12.257769,8,26628.233752
12.078972,11,26628.526129
12.043594,11,26628.816526
12.06212,12,26629.131486
12.262368,9,26629.578419
12.137114,11,26629.834029
12.124352,12,26630.149706
12.168503,9,26630.448893
12.228765,7,26630.70128
12.00189,8,26630.918777
12.002029,10,26631.181774
12.16137,12,26631.497424
12.079477,10,26631.965158
12.054154,16,26632.340978
12.002775,10,26632.58577
11.940573,11,26632.895015
12.178029,15,26633.284695
12.272426,7,26633.553847
12.046168,10,26633.817654
11.612123,13,26634.138436
11.805166,12,26634.453117
12.471314,9,26634.693319
11.891876,10,26635.017893
11.798319,12,26635.314985
12.554096,9,26635.557549
12.015324,12,26635.909873
12.219641,12,26636.283122
12.131419,10,26636.566194
12.12787,12,26636.899919
13.010891,12,26637.220201
12.215311,13,26637.560678
11.961796,13,26637.899354
12.183704,8,26638.156364
12.153558,13,26638.498024
11.853332,13,26638.815925
12.186535,10,26639.080828
12.008526,10,26639.347908
12.025762,12,26639.681803
12.099208,7,26639.951592
12.107554,10,26640.216454
11.905939,11,26640.506241
12.065219,9,26640.767332
12.378889,10,26641.048548
12.466542,14,26641.436374
12.019579,12,26641.73559
12.0297,19,26642.301432
13.073085,12,26642.616461
12.021812,7,26642.88817
12.082864,11,26643.180404
11.830247,21,26643.743732
12.029109,13,26644.083451
12.377773,7,26644.337887
11.806775,12,26644.872149
12.021132,12,26645.147827
12.1097,11,26645.619969
12.108545,11,26645.877024
11.998219,13,26646.222098
12.095363,7,26646.493324
12.513079,11,26646.792699
12.143502,10,26647.11752
11.971527,9,26647.357607
12.124619,12,26647.673196
-12.466159,14,26648.080834
12.360785,27,26648.763647
12.095577,11,26649.074804
12.082744,10,26649.352911
12.053459,12,26649.676678
11.947982,10,26649.942369
12.750229,11,26650.241621
12.069685,11,26650.532758
12.240193,11,26650.824105
12.287289,14,26651.17047
12.449208,13,26651.515785
11.941838,12,26651.832809
11.733202,18,26652.297416
12.162948,12,26652.610795
11.999562,14,26652.977602
12.629834,11,26653.249918
12.103093,10,26653.516674
12.481339,9,26653.854432
11.896118,13,26654.362173
11.797885,14,26654.710759
11.963713,13,26655.0519
12.245688,14,26655.601099
11.899017,10,26655.825456
11.972399,13,26656.165404
12.441063,8,26656.441199
11.931254,9,26656.781223
12.035815,13,26657.302647
11.869309,13,26657.58102
11.765944,16,26658.236255
11.819356,13,26658.519081
12.022946,14,26658.886684
12.013084,10,26659.151878
12.028897,11,26659.448711
12.14632,10,26659.716153
12.829903,16,26660.208919
12.172264,11,26660.501591
12.01093,11,26660.793751
12.433969,13,26661.133267
11.965788,14,26661.480663
12.388041,10,26661.74585
12.068801,12,26662.058038
12.063438,11,26662.367532
12.238379,13,26662.705464
12.253525,14,26663.072817
12.319804,9,26663.353863
12.358938,11,26663.76301
12.124916,7,26664.034343
12.022701,11,26664.328703
12.266162,14,26664.693784
11.740953,14,26665.23816
12.216429,9,26665.536832
12.022263,9,26665.792828
12.256326,13,26666.153404
12.701089,21,26666.691316
11.758508,14,26667.057778
11.669863,17,26667.501823
11.966551,12,26667.815546
12.220362,6,26668.080974
12.027083,11,26668.371211
12.204403,12,26668.685478
12.057789,13,26669.237897
12.023554,12,26669.512691
11.984186,12,26669.807658
12.134929,11,26670.280321
11.768654,16,26670.656946
12.388792,10,26670.924563
11.760441,10,26671.191861
12.210289,11,26671.599253
12.09109,10,26671.891131
12.291572,22,26672.591079
11.916359,10,26673.136847
12.159295,12,26673.49263
11.994235,11,26673.782825
12.671505,10,26674.049789
11.98526,12,26674.362859
11.824834,14,26674.904139
11.745592,18,26675.414971
12.27375,9,26675.715196
11.704662,13,26676.055167
11.909006,12,26676.56147
12.066377,10,26676.791864
12.641768,9,26677.094286
12.139647,13,26677.434528
12.231326,10,26677.86196
12.038873,11,26678.333569
12.72921,9,26678.592371
12.532547,9,26678.892266
12.341076,13,26679.237111
11.69066,15,26679.637518
12.185096,10,26680.146327
12.091955,12,26680.401823
12.107927,13,26680.782419
11.846531,13,26681.12364
12.067893,10,26681.390245
12.075081,11,26681.68321
12.166069,11,26681.973646
12.024988,13,26682.317042
12.036637,12,26682.637352
12.196058,9,26682.918453
12.240855,12,26683.330108
12.330751,11,26683.619618
12.697234,9,26683.918375
11.869194,14,26684.360605
12.104147,10,26684.628604
12.424063,12,26684.955128
11.958992,12,26685.252128
12.908884,12,26685.544968
12.049161,11,26685.834712
11.972253,12,26686.305132
12.051597,10,26686.572842
12.221973,10,26686.859422
11.997029,10,26687.164821
11.871884,15,26687.552071
12.116574,11,26687.843074
11.666434,17,26688.327058
12.157829,13,26688.668082
11.890298,12,26688.984336
12.248372,13,26689.322791
12.506545,11,26689.797051
12.066679,11,26690.049778
11.896663,13,26690.387007
11.836084,13,26690.731588
12.124611,11,26691.025232
12.204085,10,26691.312142
12.083034,11,26691.600028
12.332433,7,26692.072211
11.977948,15,26692.48385
12.099707,10,26692.74869
12.14157,10,26693.075612
11.886464,11,26693.368827
12.227494,11,26693.682349
12.095573,10,26693.949918
12.262329,7,26694.220722
12.356525,6,26694.486766
11.829599,12,26694.799968
11.973894,14,26695.165674
12.079352,13,26695.506448
12.224371,14,26695.968608
12.080481,10,26696.236485
12.063307,7,26696.506532
11.98805,12,26697.020497
12.123128,7,26697.252528
12.014809,12,26697.566754
12.10614,13,26697.905833
12.01274,11,26698.1979
12.361396,15,26698.586474
12.24179,9,26698.906265
11.723925,17,26699.346381
12.130127,14,26699.713665
12.145967,10,26699.99939
12.093779,9,26700.279956
12.331881,12,26700.656099
12.180302,15,26701.043155
12.000088,12,26701.358165
11.987838,13,26701.700153
12.379699,13,26702.081915
12.500747,9,26702.419994
11.932406,12,26702.793022
12.32378,11,26703.085696
12.501559,10,26703.366603
12.040193,13,26703.706816
12.150184,8,26703.943295
12.009015,11,26704.35174
12.149413,9,26704.594747
12.097902,10,26704.862511
12.02634,12,26705.363927
12.318262,11,26705.61758
12.105347,13,26705.956591
12.14462,10,26706.223577
11.951654,11,26706.545313
11.879764,14,26706.949993
12.348859,10,26707.353051
11.761265,14,26707.797334
11.883192,12,26708.120297
12.111423,12,26708.434368
12.055789,13,26708.752034
12.095144,12,26709.06669
11.694641,13,26709.395015
11.79389,15,26709.799687
11.96756,11,26710.095787
12.362689,12,26710.418871
12.241864,11,26710.708848
-12.451611,13,26711.049139
12.576559,14,26711.456641
12.238486,9,26711.880014
12.052202,13,26712.200636
12.097933,13,26712.538005
12.03334,10,26712.804269
11.362756,25,26713.498954
12.072157,7,26713.771336
12.300711,14,26714.19095
12.33937,16,26714.623755
12.091476,11,26714.933365
12.07001,10,26715.199343
12.054572,11,26715.511326
12.117206,11,26715.802078
12.125401,15,26716.233827
12.11071,9,26716.574118
12.105079,12,26716.869758
12.120825,11,26717.159599
11.99994,12,26717.473924
11.972235,11,26717.784812
12.504473,11,26718.173104
12.143827,12,26718.507436
11.955171,13,26719.0258
12.108749,9,26719.225995
11.887332,12,26719.541934
12.153237,14,26719.908916
12.198947,15,26720.29977
12.103714,16,26720.714457
11.960485,8,26721.048976
12.622778,8,26721.382699
11.828873,8,26721.859946
12.062478,12,26722.178282
12.041683,12,26722.494582
12.085548,12,26722.811711
12.173525,10,26723.077884
11.857827,11,26723.36927
11.75054,17,26723.884376
11.934522,15,26724.252667
12.205097,10,26724.550815
12.220225,10,26724.953014
12.091002,11,26725.244188
12.070305,11,26725.718675
12.157665,10,26725.925639
11.922825,11,26726.219492
12.246053,13,26726.60606
12.099459,12,26726.923489
12.36322,11,26727.41537
12.407206,11,26727.687811
12.058774,12,26728.003888
12.265191,9,26728.48662
12.082366,10,26728.750909
12.079877,11,26729.041274
12.535478,13,26729.564935
11.8287,13,26729.866168
12.079001,9,26730.205747
11.943649,12,26730.524311
12.135295,9,26730.844702
12.060686,13,26731.187914
12.354601,9,26731.467638
11.686356,16,26731.859365
12.158952,18,26732.366049
12.101675,10,26732.631835
12.282242,8,26733.087184
12.108403,11,26733.336343
11.913737,14,26733.778356
12.05333,7,26734.048343
12.198024,6,26734.314027
12.100515,9,26734.573961
11.939066,11,26734.869912
12.106095,10,26735.271268
11.974283,12,26735.58597
12.30179,9,26735.924026
12.70471,12,26736.238232
12.744179,13,26736.77149
11.779692,12,26737.086728
12.224997,6,26737.35281
12.129777,9,26737.592444
11.650983,14,26737.933364
11.905173,11,26738.222935
12.066645,12,26738.54111
12.192661,11,26738.947821
11.952914,10,26739.221133
12.166801,9,26739.487313
11.813506,11,26739.778542
12.203448,10,26740.226332
12.011865,10,26740.635804
12.13906,11,26740.900788
11.976647,12,26741.229296
12.157545,11,26741.509289
12.489574,9,26741.994277
11.802687,13,26742.310934
12.506564,10,26742.576713
12.127887,10,26742.843925
12.281147,9,26743.18149
12.132143,8,26743.515164
12.17267,8,26743.791399
12.298473,12,26744.110541
11.799678,12,26744.432259
12.343375,14,26744.8035
12.032733,15,26745.195373
12.129886,12,26745.522174
12.038107,11,26746.000577
12.115108,10,26746.229097
12.162904,23,26746.8662
11.929083,10,26747.144176
12.108236,13,26747.528375
12.022481,11,26747.799806
12.040326,11,26748.095864
11.913025,12,26748.424335
12.929917,10,26748.750825
12.04971,10,26749.016083
12.077404,11,26749.307032
11.860111,14,26749.691206
11.874463,10,26749.959922
11.830803,16,26750.374017
11.84584,11,26750.663804
11.87852,9,26751.0015
11.988617,7,26751.270677
12.1614,9,26751.529017
12.119637,15,26751.916947
11.827997,8,26752.133769
12.174387,14,26752.501518
11.979625,12,26752.817232
12.1454,11,26753.110176
13.305138,15,26753.500683
12.152734,10,26753.76783
12.272253,11,26754.05988
11.83003,13,26754.402985
11.829096,15,26754.929639
11.709173,16,26755.597281
12.240315,12,26756.010098
12.252681,9,26756.292529
12.222744,17,26756.733329
12.321972,11,26757.023886
12.195781,12,26757.361987
12.206175,9,26757.601865
12.156322,10,26757.89287
12.026533,12,26758.209191
12.538502,9,26758.494113
12.212531,11,26758.787554
12.09565,13,26759.3099
11.892984,10,26759.53883
11.840061,11,26759.831643
12.173494,10,26760.100091
12.12283,11,26760.389522
12.02154,12,26760.705417
12.189588,13,26761.044183
11.843978,13,26761.384582
12.394269,13,26761.745592
12.188791,11,26762.216161
12.780734,11,26762.467924
11.980216,10,26762.733457
12.07433,5,26762.937239
11.879578,13,26763.276968
12.223038,10,26763.543483
12.079104,11,26763.872639
12.090166,8,26764.105605
11.923241,13,26764.443885
11.92953,11,26764.736022
12.034777,13,26765.076537
11.794938,13,26765.416471
12.366183,15,26765.882922
12.307336,13,26766.226511
11.636349,16,26766.645445
11.819621,10,26766.910568
11.942708,13,26767.26099
-12.295071,7,26767.453243
12.10838,8,26767.786725
12.307085,12,26768.101041
11.923176,12,26768.455863
11.970582,13,26768.792278
11.927851,14,26769.176415
12.10369,11,26769.476451
12.094445,12,26769.803495
12.183213,9,26770.051455
11.917445,13,26770.390146
11.940687,13,26770.728473
12.066065,11,26771.201885
12.271371,17,26771.583834
12.250308,13,26771.921002
11.838693,12,26772.241013
12.00078,12,26772.559549
12.235581,9,26772.800943
12.027849,14,26773.20301
11.96698,12,26773.51881
12.204538,11,26773.836534
11.921729,16,26774.23481
12.125681,12,26774.572384
12.019182,11,26774.843358
12.468827,14,26775.210408
12.16665,15,26775.604568
11.943487,11,26775.897972
12.110297,11,26776.19288
12.079683,12,26776.514362
12.115284,16,26777.174211
11.920061,12,26777.430643
12.073375,12,26777.746389
11.644693,14,26778.117877
12.231398,10,26778.395589
12.634757,13,26778.757289
11.844209,12,26779.076271
12.086583,9,26779.31955
11.74707,14,26779.744903
12.193407,21,26780.285291
12.086927,9,26780.527864
12.162779,11,26780.818673
12.159615,9,26781.061593
12.566623,14,26781.426831
11.935111,12,26781.742966
12.17392,14,26782.107801
12.229915,9,26782.369239
12.259137,11,26782.662258
12.237319,11,26782.951621
11.962982,11,26783.319217
12.369074,20,26784.015337
11.747913,13,26784.31711
12.098402,11,26784.609787
12.168672,7,26784.88081
12.405371,17,26785.454707
12.060326,11,26785.742067
12.715355,13,26786.083324
12.139537,11,26786.55365
12.415695,11,26786.90099
12.371835,12,26787.217156
12.140102,9,26787.45926
11.941141,14,26787.826711
12.03495,11,26788.117708
11.834834,13,26788.436394
11.833706,13,26788.753622
11.982794,11,26789.045065
12.095138,11,26789.337468
12.115062,11,26789.670609
12.189593,9,26789.911488
11.991107,11,26790.183469
12.101548,11,26790.486135
12.099596,9,26790.922596
11.910255,11,26791.190465
12.004411,14,26791.556818
11.904864,12,26792.046115
12.007439,12,26792.32108
12.00075,11,26792.610044
12.031513,10,26792.874556
11.910999,13,26793.21402
11.983238,11,26793.50251
12.010223,17,26794.035031
11.886084,22,26794.597937
12.13956,13,26794.938131
12.029202,10,26795.203244
11.974304,10,26795.745764
24.837284,11,26796.05428
12.211544,8,26796.387611
11.981105,13,26796.730571
12.70791,13,26797.089829
12.077253,10,26797.358305
12.393656,6,26797.624579
12.746423,14,26797.966927
12.065681,9,26798.218464
12.100737,12,26798.715128
12.149909,11,26798.986215
12.326713,12,26799.310302
12.04964,10,26799.575635
12.197952,7,26799.833889
12.298002,12,26800.152944
11.527059,15,26800.545414
11.787205,13,26800.88469
12.450888,9,26801.369248
12.363882,14,26801.703507
11.977399,16,26802.119077
12.062303,10,26802.403603
11.964433,11,26802.734599
11.756093,16,26803.267687
11.964332,13,26803.613301
12.18622,9,26803.915883
12.312715,8,26804.193345
12.296704,14,26804.563749
11.81821,13,26804.905436
11.697094,18,26805.371317
12.106563,18,26805.843079
12.243061,12,26806.163974
12.216755,11,26806.476753
11.876034,11,26806.770693
12.143645,10,26807.037239
12.124479,7,26807.308861
12.102299,9,26807.81031
11.892466,12,26808.088485
12.672515,14,26808.455173
12.832655,16,26808.870749
12.058961,11,26809.16164
12.065884,11,26809.454142
12.616698,10,26809.778264
12.114408,11,26810.098304
11.896494,11,26810.574131
11.98618,11,26810.82721
12.199638,18,26811.293434
12.182001,13,26811.636873
11.876234,13,26811.990171
11.911137,15,26812.386069
12.162627,9,26812.629207
12.292257,12,26812.950084
12.222286,8,26813.207897
11.966952,16,26813.627212
11.684293,15,26814.021132
12.169895,8,26814.297864
12.421503,15,26814.707685
11.975007,9,26814.968597
12.137292,10,26815.255092
12.00125,12,26815.580481
12.215251,10,26815.874058
12.022177,11,26816.172451
12.213036,9,26816.418466
11.967794,11,26816.691456
12.087066,10,26816.968176
11.926553,13,26817.28547
12.127263,7,26817.554681
11.794178,12,26817.869888
11.982089,5,26818.070689
11.964495,9,26818.319362
12.191148,9,26818.560664
12.196825,10,26818.827641
12.027652,11,26819.120912
12.793356,8,26819.45485
12.100137,13,26819.813924
12.030671,13,26820.163139
12.155578,9,26820.502794
12.351255,7,26820.775142
12.190484,10,26821.04586
12.352725,14,26821.394283
12.203763,11,26821.687215
11.797463,11,26822.018511
12.142676,9,26822.259428
12.248415,12,26822.577022
12.541095,10,26822.845704
12.077778,10,26823.11306
12.075193,7,26823.382699
12.170922,14,26823.75152
12.224076,9,26824.001336
12.565678,12,26824.319094
12.098404,11,26824.609125
12.068791,12,26824.931464
11.877298,12,26825.246091
12.148897,7,26825.68683
13.031044,11,26825.979727
11.661272,13,26826.321077
11.706483,16,26826.7354
13.655801,9,26826.980025
12.140419,11,26827.271098
12.069794,9,26827.54026
12.144257,11,26827.84017
12.098065,12,26828.155191
12.297834,13,26828.496206
12.089764,11,26828.787707
12.126139,11,26829.076623
12.03463,11,26829.376276
12.141292,10,26829.647986
11.952794,10,26830.053907
12.294105,14,26830.418856
12.398034,13,26830.768679
11.767402,17,26831.209605
12.285968,13,26831.55133
12.388121,9,26831.889857
12.135261,11,26832.179805
11.819087,11,26832.453695
11.922844,10,26832.720543
11.881548,15,26833.113611
11.86836,15,26833.504975
12.135415,12,26833.82057
11.947785,8,26834.056885
11.945184,13,26834.580771
12.010928,10,26834.808215
11.932938,12,26835.122066
12.230772,15,26835.510759
12.009408,13,26835.856139
12.142362,9,26836.102342
13.019234,10,26836.36791
11.976033,15,26836.756434
12.242423,11,26837.068628
11.993202,11,26837.35918
11.932392,13,26837.702426
11.915048,11,26837.996901
11.981251,13,26838.337546
12.017974,14,26838.70556
12.351098,10,26839.154315
12.390115,11,26839.419009
12.049932,12,26839.737025
12.002292,12,26840.053328
12.180072,11,26840.344893
12.095366,16,26840.944016
12.272947,10,26841.174892
12.048991,9,26841.417746
11.914827,13,26841.925767
24.564063,12,26842.201989
12.165904,8,26842.438005
12.028161,12,26842.753306
12.071946,9,26843.056966
11.901701,12,26843.378239
11.80128,14,26843.783713
12.076073,10,26844.05285
11.851021,14,26844.429982
12.087831,10,26844.717206
11.797681,12,26845.04567
12.061028,16,26845.459531
11.915804,11,26845.75214
11.937535,13,26846.137946
12.25629,12,26846.451951
12.020596,11,26846.837998
12.1632,7,26847.108451
11.876714,10,26847.374871
11.880307,12,26847.693605
12.475895,10,26847.960758
11.836944,13,26848.300717
12.349557,11,26848.688715
11.85647,12,26849.002451
12.220062,10,26849.286642
12.260953,9,26849.527467
12.011587,15,26849.919489
12.080361,7,26850.191025
11.581772,15,26850.638744
12.226024,9,26850.918588
11.813371,13,26851.25786
11.945937,12,26851.588793
11.90613,9,26852.017356
11.994383,11,26852.269314
12.248432,15,26852.658874
12.091321,10,26852.927831
11.552585,15,26853.295258
12.242033,12,26853.609957
12.024765,13,26853.9525
11.872621,9,26854.29277
12.289709,9,26854.535533
12.21128,7,26854.80603
12.094113,12,26855.163616
12.001702,9,26855.501909
12.299133,11,26855.794163
11.960125,12,26856.290852
12.153894,9,26856.513283
12.271687,7,26856.783137
11.954713,11,26857.075117
11.735878,14,26857.444457
12.083824,10,26857.71089
12.375675,11,26858.002776
11.94563,9,26858.32183
12.01943,12,26858.658993
12.486157,15,26859.054545
12.638131,10,26859.362156
12.010772,17,26859.852878
12.697516,14,26860.223851
11.809928,15,26860.612698
12.0499,11,26860.904547
11.868928,9,26861.145422
12.277756,13,26861.486195
12.150719,11,26861.777652
11.93187,16,26862.189519
12.073924,13,26862.709022
11.833035,16,26863.085998
12.35372,11,26863.375107
12.258422,22,26863.934539
12.042278,15,26864.301402
12.280805,12,26864.635809
12.108429,11,26864.985471
11.955594,18,26865.447726
12.260151,8,26865.722751
12.003257,13,26866.080512
12.170667,13,26866.425796
12.006474,12,26866.745127
12.098786,10,26867.011907
11.952245,11,26867.483524
12.241916,11,26867.733803
12.176701,9,26867.995709
12.096348,10,26868.261582
11.817331,15,26868.651405
12.121978,7,26868.920941
11.961393,10,26869.247278
12.227569,9,26869.566189
11.717714,15,26869.953791
12.573518,9,26870.194699
11.86373,13,26870.534945
12.050667,11,26870.823686
12.142871,7,26871.092798
12.184394,8,26871.568184
12.280308,13,26871.868009
12.366118,12,26872.191262
12.085632,12,26872.508034
12.172127,10,26872.776952
11.78713,11,26873.070245
11.836324,11,26873.362587
12.177789,10,26873.811157
11.769147,12,26874.086888
12.194593,11,26874.376882
12.131496,12,26874.6937
11.71916,15,26875.124113
12.146863,10,26875.408152
12.172738,10,26875.740464
12.044462,12,26876.06179
11.94148,14,26876.406665
12.327661,16,26876.800017
12.002893,12,26877.114075
12.144134,11,26877.402307
12.272642,13,26877.780571
11.93181,10,26878.023836
12.109754,13,26878.546347
11.973899,16,26878.918092
13.06382,12,26879.232445
12.056115,11,26879.704288
12.275239,13,26880.022325
11.877192,14,26880.388782
12.233668,7,26880.659087
12.278158,8,26880.935793
12.365532,11,26881.247066
11.863476,12,26881.561844
11.890404,11,26881.839721
12.315936,10,26882.14608
12.325142,12,26882.464475
11.892845,13,26882.804352
12.028783,14,26883.168253
12.117028,9,26883.409675
11.891239,14,26883.899812
12.068671,18,26884.403356
11.867894,11,26884.695243
12.675746,10,26884.962889
12.147318,6,26885.170821
12.106665,13,26885.592288
12.118216,16,26886.004341
12.276259,15,26886.396657
12.088963,13,26886.73584
11.999951,12,26887.069704
-11.611101,17,26887.561836
11.987622,11,26887.857682
11.900953,13,26888.20255
12.482013,16,26888.621986
11.948707,10,26888.948586
11.918079,13,26889.272975
12.190871,9,26889.69829
12.19615,11,26889.948279
11.931302,12,26890.264118
11.926039,11,26890.574616
11.703871,14,26890.91938
12.195505,11,26891.210415
12.04556,12,26891.528165
11.926697,11,26891.819609
11.985226,12,26892.316428
12.073289,10,26892.541225
11.991383,13,26892.902746
11.720756,19,26893.370956
12.174148,7,26893.639754
12.264718,11,26893.928219
12.12183,9,26894.169841
12.226775,9,26894.469957
11.968075,13,26894.811506
11.927655,13,26895.333777
11.919701,10,26895.697601
12.195536,10,26896.023898
12.172014,10,26896.296446
11.96185,12,26896.621507
12.296855,8,26897.097346
12.146909,14,26897.427151
11.863673,11,26897.719661
11.813865,18,26898.202793
12.218444,8,26898.540723
12.024952,12,26898.85605
11.997114,16,26899.26896
12.051612,10,26899.536307
12.273585,13,26900.093854
-12.425197,15,26900.44282
12.017615,13,26900.761617
12.077773,11,26901.051854
11.607957,17,26901.48989
12.170051,11,26901.802776
12.029371,12,26902.095501
12.046503,16,26902.509568
-12.245294,11,26902.819996
12.357835,12,26903.136624
12.747331,8,26903.394966
12.171426,11,26903.68619
12.04865,12,26904.006035
12.404502,17,26904.451529
12.310552,7,26904.721641
12.569892,9,26905.023091
12.209975,10,26905.327585
12.403117,14,26905.876631
12.236206,7,26906.089022
12.346412,14,26906.454443
12.115396,15,26906.901984
12.225085,11,26907.237425
11.971384,12,26907.541076
12.241279,10,26907.812862
12.301717,7,26908.029367
12.036294,11,26908.323449
11.979494,11,26908.796395
11.741734,17,26909.198184
11.624141,16,26909.61322
11.99874,11,26909.886073
12.060234,10,26910.334088
12.108916,9,26910.538967
12.1324,10,26910.805483
11.9638,15,26911.197773
12.104316,15,26911.60547
12.632404,13,26911.946011
11.982083,14,26912.310854
12.076045,11,26912.783798
11.956049,11,26913.037323
11.858796,12,26913.352837
12.715183,7,26913.624133
12.379242,11,26913.914469
11.705573,9,26914.252088
12.067586,8,26914.492693
12.456734,10,26914.774466
12.24611,9,26915.030838
11.925954,11,26915.340166
11.943457,12,26915.673534
11.727263,13,26916.01331
12.0615,10,26916.260706
11.985478,11,26916.550238
12.139757,12,26916.922361
11.936443,15,26917.35079
12.172472,10,26917.82858
12.048701,10,26918.056511
11.77103,14,26918.440509
12.137103,16,26919.033616
12.259907,5,26919.196503
12.142061,10,26919.472457
11.968985,11,26919.76793
12.212574,16,26920.182095
12.418226,14,26920.545318
12.04841,11,26921.018667
12.604424,12,26921.293627
12.391861,7,26921.565468
12.350855,9,26921.808239
11.9285,12,26922.104092
12.003235,9,26922.345362
11.816284,13,26922.852454
-12.407174,14,26923.183764
12.004035,10,26923.470857
12.008162,12,26923.804347
11.899866,12,26924.118448
11.977524,11,26924.410318
11.971894,10,26924.68026
11.971634,11,26924.977442
12.348136,13,26925.314655
12.527011,7,26925.583143
12.107116,12,26925.895324
12.043654,10,26926.160483
12.081327,10,26926.425964
12.083043,12,26926.741072
12.201807,6,26927.008299
11.996929,15,26927.566543
12.186805,12,26927.84279
11.999671,11,26928.132056
13.145491,6,26928.397979
11.952243,11,26928.685848
12.059865,11,26928.988947
12.166363,11,26929.459741
11.591644,16,26930.016744
11.979835,9,26930.219234
-12.137607,8,26930.553585
12.228632,16,26931.046435
12.053131,10,26931.314984
12.150493,8,26931.591817
12.327176,9,26931.891907
11.917162,25,26932.528824
12.054346,14,26932.935678
11.854308,16,26933.354025
12.138892,7,26933.626215
11.874234,10,26933.894698
11.83875,9,26934.138223
12.120008,12,26934.459589
12.087616,12,26934.775826
11.785442,13,26935.29984
11.965208,11,26935.549912
12.422865,5,26935.752659
12.059995,13,26936.093562
11.957485,12,26936.592174
12.017957,13,26936.931624
12.239183,12,26937.272979
12.186072,10,26937.579013
12.016815,12,26937.87768
11.832306,12,26938.192652
11.995693,15,26938.56276
11.862191,11,26938.970534
12.463175,14,26939.391146
12.248396,13,26939.909471
11.820484,13,26940.344678
12.333205,12,26940.840988
11.90216,10,26941.066286
12.08976,13,26941.40662
11.959864,12,26941.901172
12.127535,13,26942.203855
12.187469,7,26942.474116
12.125829,11,26942.784733
12.165421,12,26943.359934
12.520691,10,26943.720929
12.122531,10,26943.9872
11.626719,19,26944.521852
12.732842,10,26944.78631
12.418076,13,26945.105006
