#{"t_start": 1760834127.2032743, "env_id": "None"}
r,l,t
19.696256,53,18997.867337
14.44068,16,18998.156936
13.776218,11,18998.406786
14.016301,17,18998.68027
13.246117,11,18998.901438
13.78839,12,18999.098919
16.114755,13,18999.337532
19.121565,46,19000.111265
14.951616,10,19000.297798
13.558272,11,19000.509018
14.264136,12,19000.76623
23.847918,67,19002.210255
13.643175,9,19002.414181
14.160994,23,19002.857409
13.537723,9,19003.064865
17.597204,25,19003.532756
11.785303,11,19003.785163
13.258425,12,19003.998701
13.858936,11,19004.228262
20.370628,42,19005.129115
16.900769,25,19005.580486
16.726505,34,19006.232435
17.568624,34,19006.660204
13.782609,12,19006.897439
14.252715,10,19007.144395
18.339148,38,19007.816301
18.941532,46,19008.687592
17.898566,34,19009.407552
17.032545,28,19009.912782
13.51203,12,19010.106103
19.638669,23,19010.487619
19.057726,49,19011.450953
19.59387,43,19012.210391
19.873243,51,19013.143011
14.141659,12,19013.357591
16.4378,37,19014.12427
16.427875,30,19014.783433
14.251208,12,19015.018978
13.832506,14,19015.241648
16.071713,21,19015.636369
16.738353,28,19016.158008
13.123421,8,19016.33359
13.72575,9,19016.514315
17.28208,33,19017.021016
13.109697,11,19017.209607
15.116764,11,19017.440775
16.646436,22,19017.946568
15.624857,9,19018.148175
12.579245,12,19018.422976
14.051023,12,19018.658655
13.97079,11,19018.911817
14.225186,16,19019.144721
15.730473,20,19019.433765
17.03197,23,19019.883948
14.471084,12,19020.149915
11.974076,18,19020.472214
15.562669,19,19020.884308
16.530676,18,19021.166355
13.608905,8,19021.362941
16.284283,33,19021.974871
14.764033,13,19022.235718
14.731162,16,19022.488991
19.383808,46,19023.318089
14.811673,16,19023.609452
13.593134,11,19023.827235
19.630506,47,19024.612863
19.058618,34,19025.070098
15.910156,22,19025.384472
16.903984,26,19025.832161
15.272429,19,19026.154853
16.244062,23,19026.58262
14.979302,15,19026.832711
16.041834,25,19027.32762
14.604473,15,19027.555034
22.182015,52,19028.51261
13.682866,12,19028.708565
13.842435,10,19028.934187
12.887747,13,19029.173172
14.258183,12,19029.428663
14.782919,12,19029.70622
15.226699,17,19030.047147
13.661645,9,19030.26912
13.710196,10,19030.494337
16.151829,19,19030.863433
20.741352,57,19031.857252
15.642862,23,19032.255707
13.732357,10,19032.461332
16.178049,24,19032.930431
17.958828,56,19033.687479
15.634905,19,19034.096206
15.64136,12,19034.3099
20.625445,51,19035.279468
21.720904,57,19036.281201
15.587076,19,19036.691417
19.216778,29,19037.118111
13.817291,12,19037.310303
13.705169,9,19037.491518
14.237848,16,19037.769968
23.845613,85,19039.424697
15.031922,25,19039.925683
16.834277,19,19040.332575
18.928548,25,19040.769136
16.371315,17,19041.146701
14.319119,11,19041.417457
13.930679,15,19041.706125
14.878331,10,19041.870682
12.980148,12,19042.086742
17.807725,40,19042.755376
13.876636,12,19042.949916
13.050843,15,19043.215202
13.752647,12,19043.46751
18.113588,41,19044.26904
13.617812,10,19044.434152
13.378545,7,19044.605829
18.39257,40,19045.33736
13.736943,11,19045.567422
14.166135,16,19045.795389
18.354563,39,19046.525967
17.385136,42,19047.211273
16.448021,13,19047.410125
18.394637,46,19048.37532
14.274496,10,19048.57903
15.164562,21,19049.038786
15.967063,30,19049.512088
18.049662,36,19050.219005
14.975828,18,19050.642251
16.5101,30,19051.132668
17.209936,31,19051.635941
17.482113,39,19052.309154
15.848647,23,19052.817793
13.558742,11,19053.005522
17.650837,31,19053.688076
14.163841,14,19053.91751
15.883502,25,19054.39581
14.628048,24,19054.925099
13.947687,10,19055.131425
14.118504,15,19055.37939
15.299227,11,19055.575534
14.799845,10,19055.787557
16.854424,25,19056.219388
13.940268,11,19056.472806
14.67876,10,19056.681104
13.966656,15,19056.908738
12.458014,11,19057.162861
15.466374,19,19057.556879
13.440236,9,19057.759546
16.732047,43,19058.549563
12.334096,22,19059.028245
13.330734,12,19059.28257
14.610261,15,19059.547637
17.147608,39,19060.328869
14.40631,10,19060.542866
18.029063,33,19061.084355
13.971449,12,19061.295896
18.674912,45,19062.198636
13.361894,10,19062.402732
13.995225,12,19062.614084
13.770049,9,19062.834435
15.596895,24,19063.280784
15.442126,18,19063.624148
13.431902,11,19063.853712
15.664516,13,19064.11394
14.811076,18,19064.536291
15.720218,21,19064.955487
13.714804,9,19065.178118
13.378775,25,19065.751593
16.058171,29,19066.239035
13.755637,15,19066.445669
14.346569,15,19066.735008
19.523854,39,19067.395488
19.613209,39,19068.087434
16.612834,9,19068.291602
16.722066,31,19068.788101
14.017796,14,19069.014764
13.824097,11,19069.227445
17.43318,29,19069.562265
13.683036,9,19069.783592
14.698389,11,19070.014099
15.38313,26,19070.595673
15.139006,35,19071.339345
14.307732,20,19071.751556
15.347666,18,19071.950147
14.257441,14,19072.21414
14.265651,11,19072.485048
13.465944,10,19072.714478
14.225822,14,19072.899831
14.437009,13,19073.181835
16.423032,38,19073.87072
13.424384,8,19074.067156
14.174491,16,19074.320313
20.976567,54,19075.46981
17.802783,38,19076.240034
13.510808,17,19076.522711
13.584898,14,19076.753186
15.278848,20,19077.185623
13.88953,12,19077.36479
21.156704,53,19078.395018
14.012037,13,19078.66248
13.01067,14,19078.947073
13.697565,14,19079.210638
15.531127,19,19079.478303
13.334889,10,19079.685557
16.004412,22,19080.063217
15.85579,13,19080.324212
14.313892,29,19080.95643
15.260621,19,19081.282099
17.25518,33,19081.988096
12.822299,23,19082.283953
13.932556,13,19082.521735
22.218225,68,19083.579676
14.483845,19,19083.859533
16.772496,29,19084.406791
13.59638,7,19084.580682
17.57777,42,19085.284076
13.9894,11,19085.553299
14.340109,17,19085.827125
25.685351,73,19087.352936
17.060544,22,19087.793087
18.119819,36,19088.535907
15.609521,11,19088.764904
13.948268,13,19088.982099
14.035907,24,19089.293004
-7.365775,28,19089.795812
14.392564,19,19090.180302
14.278343,18,19090.479093
17.995765,42,19091.177676
13.860902,15,19091.380244
15.251059,24,19091.828806
14.102636,14,19092.058192
15.348232,10,19092.248272
12.78338,10,19092.478171
12.609457,12,19092.738919
17.095713,29,19093.146658
16.272887,22,19093.634278
19.526761,37,19094.428988
21.131087,61,19095.475815
22.704239,58,19096.604633
23.31921,70,19097.963423
14.965783,14,19098.249172
16.608653,35,19098.763763
14.641487,15,19099.012028
14.633867,15,19099.279281
15.396232,13,19099.557986
15.321581,24,19100.044511
13.920534,13,19100.282703
13.786998,8,19100.479596
20.07415,49,19101.459803
19.552476,36,19102.178331
16.684415,26,19102.736906
12.452833,12,19102.971652
14.209819,12,19103.186452
15.80256,17,19103.463386
15.360592,19,19103.90801
13.331009,14,19104.190924
18.363819,36,19104.953662
15.18782,18,19105.352228
22.003373,62,19106.60764
16.970919,10,19106.81488
14.484801,20,19107.100665
13.607997,12,19107.314736
13.877498,9,19107.51834
14.173374,8,19107.714735
12.469612,15,19108.003022
13.511957,12,19108.194772
21.257055,48,19108.737933
15.95115,28,19109.284077
16.838842,26,19109.803325
17.82817,36,19110.507235
16.876218,25,19111.003601
15.950035,22,19111.502539
13.707644,13,19111.759181
14.912099,20,19111.9875
15.65923,14,19112.229419
19.891678,34,19112.882742
14.009126,10,19113.130839
15.916893,32,19113.733938
15.796422,27,19114.315195
15.82018,24,19114.759768
15.246891,12,19114.996065
12.660917,13,19115.235373
15.014589,21,19115.54698
13.707089,9,19115.770375
14.317137,15,19116.017637
15.21737,23,19116.404562
13.844173,13,19116.693085
16.624891,13,19116.931149
13.738429,13,19117.149125
18.351778,42,19117.911581
16.214291,23,19118.354482
17.241812,29,19118.945633
16.119736,24,19119.394334
15.491455,22,19119.831579
12.016299,13,19120.111688
17.020886,32,19120.793626
13.406663,10,19120.997382
16.517971,28,19121.471564
13.292385,19,19121.74402
15.282315,26,19122.212639
18.083865,39,19123.063739
13.708123,19,19123.411838
14.148326,12,19123.627534
14.053405,22,19123.923385
15.234159,15,19124.171486
20.077713,40,19124.829451
32.486883,121,19127.465554
15.048254,24,19127.995356
17.271996,31,19128.513443
14.018769,10,19128.739044
15.943197,24,19129.232522
15.708652,27,19129.813892
15.756062,18,19130.235382
16.234756,22,19130.755324
16.818953,20,19131.163045
12.30473,16,19131.453012
14.556259,11,19131.70283
16.356306,21,19132.136043
14.327431,17,19132.430825
15.381224,26,19132.904018
13.366538,9,19133.085117
15.785995,24,19133.473966
14.601595,9,19133.695714
21.624222,46,19134.401282
35.889312,179,19137.422963
13.596368,10,19137.668807
21.878275,66,19138.747234
18.010535,35,19139.240808
15.680183,14,19139.504037
14.848124,13,19139.762569
18.184476,39,19140.664536
18.310183,42,19141.429808
13.79202,12,19141.626297
12.53548,14,19141.866947
15.570988,30,19142.420979
13.509569,13,19142.720867
22.065044,65,19143.875133
19.933811,43,19144.707608
16.23489,24,19145.199915
13.529876,9,19145.380802
17.592006,37,19146.099812
16.105039,25,19146.595712
12.875891,19,19146.92186
15.835437,23,19147.34665
13.463343,7,19147.519483
19.340838,53,19148.493186
12.557382,9,19148.692986
19.492257,48,19149.715559
21.305054,56,19150.688296
13.420562,11,19150.90563
17.673737,28,19151.347955
15.183017,10,19151.575749
15.674176,22,19152.054292
18.530403,37,19152.680605
14.60979,24,19153.183188
15.07612,19,19153.413805
-7.549908,39,19153.907095
14.697715,21,19154.346313
13.636053,15,19154.612247
16.441225,26,19155.111072
13.980553,10,19155.33972
14.904985,26,19155.838985
15.572549,13,19156.035164
13.664794,10,19156.280906
14.580485,19,19156.667885
17.453655,35,19157.408486
19.615403,60,19158.664694
14.484671,12,19158.898133
18.347746,37,19159.624305
15.842712,21,19160.122085
23.909537,66,19161.112808
20.42105,45,19162.106102
14.956768,9,19162.328136
19.731472,25,19162.781179
13.240351,15,19163.008156
13.908215,13,19163.214612
13.989936,15,19163.480936
16.507177,29,19163.832358
12.830854,12,19164.04559
14.648273,22,19164.303718
16.221285,28,19164.605762
14.764891,16,19164.833753
18.610339,40,19165.51631
14.938921,18,19165.778482
14.254655,10,19166.025547
14.426482,12,19166.261309
17.9574,35,19166.945738
14.391359,21,19167.379975
17.053557,35,19167.956969
17.00432,29,19168.61544
16.329515,23,19169.081092
15.38635,23,19169.490072
15.651722,11,19169.719592
13.027042,9,19169.900666
14.861491,10,19170.105977
16.751026,30,19170.723441
14.257622,15,19170.929301
14.253747,13,19171.131104
19.059998,52,19172.072421
11.839434,14,19172.335786
13.819242,20,19172.647087
14.97082,20,19172.885344
15.435435,25,19173.298679
15.623748,27,19173.802347
23.12067,62,19175.179553
14.317061,14,19175.419649
14.613703,17,19175.635378
15.15081,15,19175.863314
17.240106,33,19176.472134
19.855423,45,19177.395948
14.626588,14,19177.659969
13.654178,11,19177.850286
14.114871,31,19178.511205
13.959562,9,19178.731481
15.07646,10,19178.95654
22.627413,55,19180.215396
16.489921,32,19180.720213
18.144345,32,19181.40916
15.705605,17,19181.804842
16.381823,25,19182.284181
18.308102,30,19182.764137
16.350816,26,19183.17536
15.094045,27,19183.515997
20.228452,53,19184.35714
14.25311,14,19184.637404
14.933264,10,19184.863071
13.656667,12,19185.054731
21.113693,55,19186.214551
15.910115,11,19186.447404
14.200516,14,19186.731292
14.161007,12,19186.98685
14.310355,10,19187.21278
15.973028,25,19187.704876
14.715,10,19187.91053
15.082182,10,19188.116035
13.198664,10,19188.344849
14.703242,12,19188.560168
17.078158,17,19188.772316
15.875094,20,19189.185095
20.27079,60,19190.294015
17.453626,30,19190.931158
15.697225,17,19191.123364
14.306102,16,19191.394032
16.061167,23,19191.918883
13.477625,12,19192.172697
13.643298,8,19192.350111
14.902432,17,19192.627408
16.323712,34,19193.301837
15.242989,22,19193.803499
15.450532,16,19194.014868
15.881134,13,19194.234666
13.766225,8,19194.410691
15.202409,12,19194.645348
18.250858,38,19195.335669
13.848657,13,19195.554764
18.209365,40,19196.335462
16.591948,19,19196.596754
13.913463,12,19196.79054
19.690486,54,19197.869345
12.959266,11,19198.098517
15.199333,12,19198.353345
14.028817,13,19198.635916
19.778996,25,19199.131866
13.698446,13,19199.348248
15.9467,24,19199.817366
14.824175,14,19200.079622
16.95277,16,19200.290439
12.236789,17,19200.565162
19.258296,39,19201.317123
14.933571,17,19201.71209
15.253542,18,19201.974693
12.686424,12,19202.227138
13.503673,13,19202.408331
14.520822,27,19202.895926
27.499728,82,19204.279196
14.315649,13,19204.538532
15.537775,23,19204.985911
12.822212,15,19205.271219
13.903164,14,19205.534485
17.363912,25,19206.110928
14.410147,15,19206.447805
16.266264,20,19206.714842
23.788886,82,19208.288824
13.750426,15,19208.535977
21.536185,53,19209.676979
13.991142,13,19209.913953
13.563172,9,19210.137822
15.00025,15,19210.363817
15.103453,16,19210.653851
16.607421,24,19211.11898
13.548433,10,19211.322641
13.463721,9,19211.490421
22.502504,74,19213.041599
16.094074,26,19213.534162
14.353014,10,19213.757993
13.764288,17,19214.011296
17.247477,31,19214.587116
13.811872,11,19214.777785
15.976088,28,19215.182997
13.905569,9,19215.386373
17.370874,46,19216.077698
13.677259,11,19216.329272
13.856178,11,19216.515694
21.214871,52,19217.205828
14.293409,25,19217.596007
14.055317,13,19217.812676
13.185516,13,19218.031185
16.360371,25,19218.35691
15.873892,29,19218.895965
14.412112,17,19219.169648
14.117952,12,19219.422998
14.209554,10,19219.628779
15.470981,19,19220.055287
17.362201,22,19220.429175
16.017939,24,19220.896479
15.821557,24,19221.364869
13.896737,13,19221.626931
16.108294,25,19222.034107
16.087267,22,19222.470865
19.375595,53,19223.527734
15.145043,14,19223.766984
17.69011,40,19224.389068
14.729262,23,19224.71164
13.400355,16,19225.042538
14.972344,9,19225.242274
17.634691,32,19225.844134
26.721906,102,19227.825198
23.122876,67,19229.222022
15.095035,19,19229.546798
13.661053,8,19229.742687
13.472303,13,19229.958334
13.302389,10,19230.164791
15.880113,24,19230.692732
13.595244,16,19230.932014
18.724264,43,19231.91356
15.305721,30,19232.404122
15.765173,23,19232.90864
14.088379,14,19233.150764
15.687907,21,19233.595271
13.014227,13,19233.818758
16.768902,34,19234.420982
13.913808,9,19234.622477
16.304669,26,19235.151862
13.662557,8,19235.349603
15.586241,25,19235.777315
20.083494,46,19236.583249
13.731422,16,19236.831212
15.329353,27,19237.432062
14.704467,32,19237.972067
17.521076,48,19238.99541
17.221538,38,19239.651368
16.054251,14,19239.916088
15.326145,23,19240.36084
15.005601,21,19240.79483
16.070699,42,19241.419796
14.84818,19,19241.659764
15.845537,15,19241.884217
14.248487,13,19242.146348
13.957157,9,19242.368575
16.455985,17,19242.580642
13.428165,9,19242.761594
14.975368,9,19242.945147
13.831804,15,19243.184239
12.438452,15,19243.436298
18.541619,40,19243.975025
13.8758,12,19244.228034
17.095374,21,19244.707321
14.293897,15,19244.931277
14.052999,15,19245.196501
21.228342,61,19246.446544
14.083615,22,19246.929288
14.223077,13,19247.210743
12.941046,10,19247.455655
15.34956,10,19247.66006
13.29089,16,19247.910187
14.369559,12,19248.164365
16.034522,22,19248.605221
15.799493,14,19248.807104
15.066891,17,19249.059727
21.409079,67,19250.443358
14.596251,21,19250.719769
12.419366,16,19250.946921
14.809783,17,19251.225129
15.804279,25,19251.716308
15.097462,25,19252.232929
15.7309,15,19252.458427
16.469368,48,19253.359192
12.59776,12,19253.571594
25.114566,70,19254.690953
13.454733,24,19255.144472
16.522247,55,19256.154688
15.919819,21,19256.60714
13.396583,9,19256.828757
18.494554,47,19257.818416
13.26377,12,19258.093947
18.031896,37,19258.754832
13.212778,8,19258.953344
13.650344,15,19259.236552
18.906377,42,19260.128929
13.724285,12,19260.339837
18.868798,47,19261.112406
13.887872,15,19261.339244
12.5907,13,19261.579955
14.348727,14,19261.844706
14.201226,21,19262.200613
17.109167,34,19262.755009
12.441313,14,19263.038447
15.925608,24,19263.381703
14.78293,17,19263.654581
12.834931,12,19263.892061
19.933656,45,19264.735723
13.705705,13,19264.9735
18.610033,46,19265.696449
19.647157,34,19266.4112
13.874447,13,19266.631825
18.806101,49,19267.459747
13.164991,15,19267.684722
13.593552,9,19267.905441
16.509648,21,19268.360793
14.0145,16,19268.610042
16.60263,27,19269.12925
14.015754,13,19269.367199
14.11647,18,19269.583541
13.713781,10,19269.789325
14.210302,12,19270.002412
13.534617,10,19270.205473
15.489606,16,19270.411898
13.361997,11,19270.639888
14.79536,14,19270.900263
14.096728,12,19271.094357
14.902976,15,19271.362612
16.054902,33,19271.908077
21.883342,53,19272.906506
13.804358,11,19273.12221
14.524342,16,19273.383128
14.381719,12,19273.658508
13.49785,11,19273.928162
15.941723,17,19274.163163
16.971909,22,19274.478995
15.579115,26,19274.931827
19.35076,51,19275.761733
14.271006,13,19276.023285
21.303935,56,19277.215261
14.162016,10,19277.419343
15.731804,22,19277.733999
15.621074,22,19278.141241
13.779776,9,19278.343627
16.006726,28,19278.831103
13.160684,12,19279.087346
15.203964,21,19279.481906
21.346611,58,19280.561583
12.252184,12,19280.815545
14.998709,11,19281.026023
13.533785,13,19281.285138
17.070586,28,19281.855604
13.549924,10,19282.062177
14.233552,26,19282.52804
12.758978,13,19282.815159
11.090629,14,19283.079035
16.762002,24,19283.529733
13.314802,14,19283.796
16.477094,32,19284.484499
15.843064,19,19284.688509
16.406879,24,19285.183299
22.351514,71,19286.622723
19.22911,54,19287.488188
25.011349,62,19288.600534
15.671879,10,19288.80545
12.807414,11,19289.034823
15.547599,11,19289.285918
14.611708,27,19289.786513
20.758155,39,19290.621394
15.413161,23,19291.086372
14.2477,13,19291.350687
10.226032,17,19291.624946
14.744736,14,19291.88212
15.079971,20,19292.141695
14.738739,11,19292.371065
14.08875,15,19292.644628
14.356224,19,19292.888442
17.148132,40,19293.428646
15.699681,25,19293.889914
15.917754,22,19294.366467
13.649432,9,19294.567892
13.943726,17,19294.780731
20.169728,38,19295.409836
24.703667,75,19297.095505
12.679446,12,19297.330302
22.863935,73,19298.846556
15.583581,15,19299.114886
14.946746,26,19299.610246
20.987222,51,19300.708692
16.338033,30,19301.204544
13.529789,9,19301.387064
12.693561,15,19301.656655
14.518645,27,19302.101469
17.970241,37,19302.688511
17.897604,33,19303.228268
12.68094,15,19303.508815
15.430458,24,19303.998977
15.600622,30,19304.53744
15.060873,21,19304.972412
17.253997,37,19305.655312
16.645066,26,19306.087568
14.416745,20,19306.45608
22.108859,57,19307.610941
15.699862,22,19308.091308
13.758051,20,19308.458966
15.189356,17,19308.836584
14.473893,12,19309.111498
16.085074,19,19309.517836
13.815782,14,19309.759472
18.555662,58,19310.810927
21.019512,47,19311.849502
14.664678,13,19312.110372
12.801308,12,19312.363549
14.254238,16,19312.634949
19.606301,46,19313.486696
23.097899,78,19314.847472
15.737123,20,19315.111147
12.870622,13,19315.370263
14.269107,13,19315.587678
13.254338,21,19315.85616
13.644099,12,19316.091107
14.226777,17,19316.346328
16.077731,28,19316.835834
14.146606,12,19317.130729
14.287316,23,19317.596778
21.21241,71,19318.923612
15.829982,26,19319.420562
15.747872,8,19319.597614
16.594276,26,19320.033241
14.332155,14,19320.294612
13.444825,12,19320.50912
14.360728,14,19320.812814
13.428771,9,19321.013526
18.002598,33,19321.516886
15.953,27,19321.994978
19.016693,44,19322.756118
14.252468,24,19323.271191
20.861212,52,19324.243761
16.208616,26,19324.723511
14.48339,14,19324.91359
13.802161,13,19325.131903
14.617294,14,19325.373481
17.936776,41,19326.116865
13.963497,13,19326.35722
16.658493,21,19326.836795
13.412061,10,19327.062845
14.699276,16,19327.254079
16.016211,15,19327.494059
15.192012,19,19327.756112
24.51359,80,19329.439901
18.076708,35,19330.131398
16.6042,27,19330.611867
14.79067,17,19330.866105
17.137376,33,19331.578699
19.862172,49,19332.36785
12.408891,19,19332.653843
16.617297,36,19333.227613
19.158079,42,19333.895466
15.242741,14,19334.157196
13.718169,10,19334.382759
15.618629,21,19334.836278
14.516637,16,19335.130197
20.862913,48,19336.06476
14.966936,17,19336.276104
14.554454,29,19336.803386
14.614641,13,19337.022163
13.307608,17,19337.275301
14.379033,16,19337.623959
13.445505,9,19337.802706
14.178725,14,19338.043158
25.319593,80,19339.517965
18.43536,36,19339.997559
14.741446,15,19340.287562
23.255931,74,19341.45982
14.708326,15,19341.725805
15.539629,22,19341.933602
20.440776,45,19342.904577
17.165084,30,19343.419538
15.051249,22,19343.717607
16.540828,30,19344.219163
13.880774,14,19344.484461
17.734821,25,19344.960731
24.652375,90,19346.513619
18.486168,39,19347.126404
13.450447,12,19347.317749
13.465705,16,19347.607723
13.860947,12,19347.82148
13.897616,11,19348.010199
12.645986,11,19348.262044
16.797143,26,19348.756289
15.682347,21,19349.006217
13.876912,10,19349.250766
17.030558,39,19349.961527
14.588105,21,19350.398406
19.045189,47,19351.475385
18.099036,34,19352.13082
13.765088,16,19352.381986
18.304231,43,19353.11501
14.481288,15,19353.35218
13.794919,11,19353.58278
15.666865,28,19354.038077
20.764558,54,19354.923031
14.445842,14,19355.206096
13.917633,15,19355.431699
19.116005,40,19356.094805
13.288971,14,19356.35629
18.151573,34,19357.072422
18.25599,39,19357.845165
14.234554,24,19358.237349
13.474028,15,19358.503943
17.719281,28,19358.908779
19.454284,19,19359.112791
14.087764,10,19359.318661
13.571942,12,19359.510966
13.508353,9,19359.690378
13.607593,11,19359.920771
15.113189,14,19360.166623
14.530235,14,19360.471493
15.561347,22,19360.911075
13.937413,11,19361.162289
13.341893,11,19361.38194
12.949147,15,19361.651047
14.987946,17,19361.858074
18.622386,39,19362.639186
14.17749,16,19362.871722
13.762945,12,19363.089965
15.249471,19,19363.361082
15.099757,15,19363.672167
16.751285,30,19364.295665
13.990586,13,19364.554577
15.904698,21,19364.990746
14.284344,12,19365.2276
13.342102,11,19365.439568
15.63347,12,19365.675628
15.815327,20,19366.028055
13.998336,11,19366.262903
13.472457,13,19366.562972
23.669476,87,19368.056601
14.721887,15,19368.307345
13.598461,12,19368.524061
15.816655,17,19368.758896
15.988462,20,19369.228939
13.977932,13,19369.509827
16.585072,9,19369.711864
24.361637,90,19371.403868
15.934025,27,19371.884477
15.729636,16,19372.135299
18.054266,33,19372.800432
14.076181,14,19373.143306
-10.741552,20,19373.432087
13.963408,15,19373.634354
14.969436,25,19374.147935
21.500846,53,19375.066744
13.824598,13,19375.312904
14.310685,17,19375.530164
14.479614,8,19375.708827
14.748968,15,19376.036361
12.985642,17,19376.272871
14.083071,11,19376.476831
14.999555,17,19376.717068
13.943695,16,19377.016383
11.421339,24,19377.460881
17.907017,25,19377.953329
16.466279,28,19378.55247
13.762975,12,19378.783028
13.758228,27,19379.080831
14.40241,28,19379.434544
13.364592,13,19379.637972
14.034843,12,19379.913942
15.899843,10,19380.128009
18.2116,41,19380.894021
19.999707,49,19381.79093
13.918548,15,19382.141143
15.455262,12,19382.333451
20.770959,52,19383.326473
13.278608,9,19383.548628
17.862697,32,19384.192103
13.736693,9,19384.394717
14.47165,13,19384.61158
16.018613,12,19384.829258
14.267292,16,19385.062833
17.713767,26,19385.482395
13.830946,9,19385.68412
17.944005,47,19386.619085
17.537298,35,19387.316365
13.271116,9,19387.496552
13.98173,15,19387.766462
14.026253,11,19387.995997
18.71873,38,19388.674082
20.971392,47,19389.566617
20.586542,48,19390.483927
14.163836,14,19390.785957
14.31513,11,19390.97551
13.900055,11,19391.204808
14.591066,16,19391.456543
13.910827,11,19391.667281
14.568822,15,19391.936748
13.867345,11,19392.125786
12.970365,21,19392.580875
12.870001,14,19392.804894
13.918315,10,19393.011144
21.296234,64,19393.998791
13.992775,11,19394.210672
17.519003,31,19394.895888
15.602381,20,19395.345117
14.968657,13,19395.520324
14.175993,7,19395.693234
14.013312,10,19395.917995
15.850485,26,19396.396874
15.974648,29,19396.925102
14.41948,29,19397.502506
19.322826,46,19398.18795
13.526759,13,19398.405152
18.024154,41,19399.1146
16.017361,20,19399.506951
15.397343,34,19400.123502
15.307042,26,19400.596672
18.168415,33,19401.144736
14.00528,11,19401.414846
19.039779,31,19402.034589
13.737997,9,19402.2568
13.99522,23,19402.524615
15.715916,25,19402.996343
13.588902,12,19403.189422
15.424801,16,19403.384143
14.110498,12,19403.59762
16.586592,11,19403.785691
14.750295,16,19403.996678
13.739995,10,19404.223585
13.72019,24,19404.531768
18.934609,62,19405.534597
13.626701,16,19405.81232
16.566406,19,19406.060781
32.088311,122,19408.268155
20.044086,46,19409.186356
16.099716,16,19409.39707
13.512335,10,19409.626823
14.019887,12,19409.862846
14.189381,15,19410.130329
14.047088,11,19410.37919
14.232941,14,19410.620522
15.267806,23,19410.85597
14.758833,13,19411.156069
15.692858,30,19411.712024
13.384738,11,19411.940738
12.688317,12,19412.194436
15.444016,25,19412.669383
14.983709,21,19412.921748
18.412432,39,19413.712757
15.419337,13,19413.867419
14.478978,14,19414.108642
15.550353,16,19414.481002
28.048732,77,19415.823734
16.430251,23,19416.296095
17.248161,28,19416.833059
16.489495,18,19417.256431
13.781691,11,19417.446812
14.614395,20,19417.735918
15.581924,13,19417.941797
20.197393,56,19418.873855
13.41277,9,19419.057283
16.432408,36,19419.802852
13.815729,28,19420.232706
15.836201,18,19420.411368
19.018806,38,19421.045997
17.612416,23,19421.531008
14.73981,22,19421.958485
13.373515,10,19422.142313
14.137505,10,19422.352981
14.261509,15,19422.643365
16.493086,49,19423.244458
17.415886,32,19423.840801
15.952316,26,19424.357369
17.189913,32,19425.020473
16.162749,20,19425.470641
14.413866,12,19425.765142
17.731979,38,19426.532079
16.170859,22,19427.012392
17.118474,34,19427.466471
16.77792,32,19427.985543
16.015049,12,19428.182165
19.530971,50,19429.185586
16.163176,15,19429.396861
14.301666,13,19429.637301
14.22631,12,19429.890759
14.029956,17,19430.186331
14.13896,16,19430.394595
14.199399,12,19430.632506
13.777071,12,19430.874222
18.102197,23,19431.330613
15.093387,11,19431.560279
19.545916,44,19432.26758
16.408047,27,19432.70784
15.77682,22,19433.167544
15.133042,19,19433.430551
24.350847,74,19434.866669
19.636601,52,19435.852765
13.575256,13,19436.07067
13.330058,10,19436.275855
13.537223,11,19436.488361
14.880848,18,19436.765586
13.615928,10,19436.973086
27.396166,90,19438.460859
13.817077,12,19438.672298
18.315412,38,19439.226433
18.444575,27,19439.717834
14.873111,24,19439.980737
15.237589,12,19440.235726
13.761397,10,19440.461166
12.376355,21,19440.77114
15.111648,15,19440.998867
13.957496,11,19441.257392
13.51415,16,19441.552671
13.737782,10,19441.75811
17.030938,31,19442.456662
21.497244,50,19443.34467
17.226596,24,19443.772042
18.644077,36,19444.426366
14.091863,10,19444.638657
15.246604,16,19444.875528
-9.423592,26,19445.250063
13.58498,11,19445.479816
12.924722,11,19445.69726
14.087014,14,19446.021024
18.808733,37,19446.687744
16.694703,11,19446.896242
21.478305,57,19447.9289
13.251442,12,19448.141365
16.938644,35,19448.817102
12.226013,10,19449.042213
15.965409,30,19449.500321
13.715774,10,19449.726028
13.80523,11,19449.956583
18.052787,43,19450.855367
14.649627,12,19451.109988
14.517612,25,19451.646234
14.870051,13,19451.886273
14.755118,21,19452.36251
13.621139,9,19452.585404
12.32998,15,19452.914993
20.211074,46,19453.795101
15.511069,14,19454.036165
15.973375,22,19454.297471
14.877151,15,19454.524576
13.742268,13,19454.742258
13.429945,24,19455.058676
12.47726,12,19455.332998
15.910094,19,19455.776857
14.009959,13,19455.976727
12.335268,11,19456.206514
13.732899,11,19456.437291
14.805095,12,19456.713604
15.516888,13,19456.92993
18.258671,47,19457.931229
13.395553,9,19458.092947
16.855291,30,19458.580975
15.157088,21,19459.013674
23.072016,80,19460.369456
13.52498,9,19460.570356
16.113821,24,19461.057057
13.202734,11,19461.286014
18.54252,38,19462.034705
17.047194,29,19462.686881
15.288676,21,19463.121076
15.086703,21,19463.55078
13.948448,21,19463.961647
14.557042,14,19464.243172
14.252986,15,19464.510244
17.369111,24,19465.03966
14.571579,14,19465.267964
23.401573,88,19466.535876
17.693285,21,19466.994724
14.312423,15,19467.21937
